,id,name,year,AI1303,AI1303_source_title_de,AI1303_source_valid_from,AI1303_source_periodicity,AI1303_source_name,AI1303_source_url
9,12051,"Brandenburg an der Havel, Kreisfreie Stadt",2012,106.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,12051,"Brandenburg an der Havel, Kreisfreie Stadt",2013,94.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,12051,"Brandenburg an der Havel, Kreisfreie Stadt",2014,92.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,12051,"Brandenburg an der Havel, Kreisfreie Stadt",2015,96.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,12051,"Brandenburg an der Havel, Kreisfreie Stadt",2016,91.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,12051,"Brandenburg an der Havel, Kreisfreie Stadt",2018,80.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,12052,"Cottbus, Kreisfreie Stadt",1995,134.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,12052,"Cottbus, Kreisfreie Stadt",2000,114.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,12052,"Cottbus, Kreisfreie Stadt",2005,90.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,12052,"Cottbus, Kreisfreie Stadt",2006,84.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,12052,"Cottbus, Kreisfreie Stadt",2007,100.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,12052,"Cottbus, Kreisfreie Stadt",2008,93.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,12052,"Cottbus, Kreisfreie Stadt",2009,85.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,12052,"Cottbus, Kreisfreie Stadt",2010,85.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,12052,"Cottbus, Kreisfreie Stadt",2011,74.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,12052,"Cottbus, Kreisfreie Stadt",2012,75.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,12052,"Cottbus, Kreisfreie Stadt",2013,80.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,12052,"Cottbus, Kreisfreie Stadt",2014,81.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,12052,"Cottbus, Kreisfreie Stadt",2015,69.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,12052,"Cottbus, Kreisfreie Stadt",2016,75.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,12052,"Cottbus, Kreisfreie Stadt",2018,67.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,12053,"Frankfurt (Oder), Kreisfreie Stadt",1995,150.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,12053,"Frankfurt (Oder), Kreisfreie Stadt",2000,102.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,12053,"Frankfurt (Oder), Kreisfreie Stadt",2005,91.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,12053,"Frankfurt (Oder), Kreisfreie Stadt",2006,77.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,12053,"Frankfurt (Oder), Kreisfreie Stadt",2007,99.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,12053,"Frankfurt (Oder), Kreisfreie Stadt",2008,66.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,12053,"Frankfurt (Oder), Kreisfreie Stadt",2009,66.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,12053,"Frankfurt (Oder), Kreisfreie Stadt",2010,82.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,12053,"Frankfurt (Oder), Kreisfreie Stadt",2011,62.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,12053,"Frankfurt (Oder), Kreisfreie Stadt",2012,63.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,12053,"Frankfurt (Oder), Kreisfreie Stadt",2013,68.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,12053,"Frankfurt (Oder), Kreisfreie Stadt",2014,54.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,12053,"Frankfurt (Oder), Kreisfreie Stadt",2015,60.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,12053,"Frankfurt (Oder), Kreisfreie Stadt",2016,70.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,12053,"Frankfurt (Oder), Kreisfreie Stadt",2018,64.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,12054,"Potsdam, Kreisfreie Stadt",1995,129.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,12054,"Potsdam, Kreisfreie Stadt",2000,135.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,12054,"Potsdam, Kreisfreie Stadt",2005,106.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,12054,"Potsdam, Kreisfreie Stadt",2006,93.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,12054,"Potsdam, Kreisfreie Stadt",2007,113.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,12054,"Potsdam, Kreisfreie Stadt",2008,107.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,12054,"Potsdam, Kreisfreie Stadt",2009,93.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,12054,"Potsdam, Kreisfreie Stadt",2010,105.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,12054,"Potsdam, Kreisfreie Stadt",2011,107.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,12054,"Potsdam, Kreisfreie Stadt",2012,101.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,12054,"Potsdam, Kreisfreie Stadt",2013,97.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,12054,"Potsdam, Kreisfreie Stadt",2014,98.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,12054,"Potsdam, Kreisfreie Stadt",2015,97.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,12054,"Potsdam, Kreisfreie Stadt",2016,99.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,12054,"Potsdam, Kreisfreie Stadt",2018,102.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,12060,"Barnim, Landkreis",1995,218.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,12060,"Barnim, Landkreis",2000,130.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,12060,"Barnim, Landkreis",2005,88.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,12060,"Barnim, Landkreis",2006,85.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,12060,"Barnim, Landkreis",2007,89.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,12060,"Barnim, Landkreis",2008,86.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,12060,"Barnim, Landkreis",2009,72.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,12060,"Barnim, Landkreis",2010,91.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,12060,"Barnim, Landkreis",2011,79.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,12060,"Barnim, Landkreis",2012,83.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,12060,"Barnim, Landkreis",2013,81.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,12060,"Barnim, Landkreis",2014,78.8,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,12060,"Barnim, Landkreis",2015,81.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,12060,"Barnim, Landkreis",2016,82.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,12060,"Barnim, Landkreis",2018,86.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,12061,"Dahme-Spreewald, Landkreis",1995,210.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,12061,"Dahme-Spreewald, Landkreis",2000,135.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,12061,"Dahme-Spreewald, Landkreis",2005,80.6,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,12061,"Dahme-Spreewald, Landkreis",2006,80.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,12061,"Dahme-Spreewald, Landkreis",2007,95.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,12061,"Dahme-Spreewald, Landkreis",2008,83.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,12061,"Dahme-Spreewald, Landkreis",2009,83.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,12061,"Dahme-Spreewald, Landkreis",2010,92.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,12061,"Dahme-Spreewald, Landkreis",2011,83.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,12061,"Dahme-Spreewald, Landkreis",2012,88.7,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,12061,"Dahme-Spreewald, Landkreis",2013,83.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
11,12061,"Dahme-Spreewald, Landkreis",2014,75.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
12,12061,"Dahme-Spreewald, Landkreis",2015,76.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
13,12061,"Dahme-Spreewald, Landkreis",2016,82.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
14,12061,"Dahme-Spreewald, Landkreis",2018,78.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
0,12062,"Elbe-Elster, Landkreis",1995,133.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
1,12062,"Elbe-Elster, Landkreis",2000,83.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
2,12062,"Elbe-Elster, Landkreis",2005,54.5,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
3,12062,"Elbe-Elster, Landkreis",2006,54.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
4,12062,"Elbe-Elster, Landkreis",2007,61.0,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
5,12062,"Elbe-Elster, Landkreis",2008,57.4,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
6,12062,"Elbe-Elster, Landkreis",2009,54.9,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
7,12062,"Elbe-Elster, Landkreis",2010,54.1,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
8,12062,"Elbe-Elster, Landkreis",2011,57.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
9,12062,"Elbe-Elster, Landkreis",2012,52.3,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
10,12062,"Elbe-Elster, Landkreis",2013,53.2,Regionalatlas Deutschland,1995-01-01T00:00:00,JAEHRLICH,99910,
